Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,total CO
El Salvador,SLV,1995,2117086.4,56385.7,2205334.3,0,871000,0,313269.9,403815.9,5966892.2
El Salvador,SLV,1996,2099362.4,57740.3,1623183.3,0,871000,0,279108.4,415247.1,5345641.5
El Salvador,SLV,1997,2134190.4,59129.7,2333271.9,0,871000,0,427115,442835.5,6267542.5
El Salvador,SLV,1998,2291216.4,60555.4,2476568,0,871000,0,462612.6,459586.1,6621538.5
El Salvador,SLV,1999,2606819,62018.7,2126377.3,0,871000,0,432415.2,439791.7,6538421.9
El Salvador,SLV,2000,2530000,63521.1,2218200.8,0,871000,0,437000,448003,6567724.9
El Salvador,SLV,2001,2540000,52413.2,2348200.8,0,875000,0,453000,490138,6758752
El Salvador,SLV,2002,2470000,53844.8,2470900.8,0,875000,0,400000,545752,6815497.6
El Salvador,SLV,2003,2680000,55317.2,2518500.8,0,875000,0,515000,570275,7214093
El Salvador,SLV,2004,2840000,56832.1,2388500.8,0,875000,0,504000,515559,7179891.9
El Salvador,SLV,2005,2920000,58391.5,2458500.9,0,875000,0,521000,459322,7292214.4
El Salvador,SLV,2006,2790000,55250.6,2390900.9,0,834000,0,618000,530486,7218637.5
El Salvador,SLV,2007,2770000,56705.6,3130900.9,0,834000,0,491000,522269,7804875.5
El Salvador,SLV,2008,2770000,58203.3,2990900.9,0,834000,0,515000,511394,7679498.2
El Salvador,SLV,2009,2950000,59745.5,2877201,0,834000,0,533000,506997,7760943.5
El Salvador,SLV,2010,2930000,61334.3,2500901,0,834000,0,565000,550011,7441246.3
Equatorial Guinea,GNQ,1990,56533,-37508.8,23145.6,0,5324000,0,16680.9,3613.5,5386464.2
Equatorial Guinea,GNQ,1991,55019.3,-37709,275655.4,0,5324000,0,22596.3,3694,5643256
Equatorial Guinea,GNQ,1992,51131.8,-37911.8,524483.6,0,5324000,0,17518.3,3782.9,5883004.8
Equatorial Guinea,GNQ,1993,56072.7,-38117.1,775192.1,0,5324000,0,20865.1,3878.6,6141891.4
Equatorial Guinea,GNQ,1994,52852.1,-38325,1024462,0,5324000,0,20108.8,3977.2,6387075.1
Equatorial Guinea,GNQ,1995,56264.2,-38535.7,1086913.8,0,5324000,0,23007.7,4076.2,6455726.2
Equatorial Guinea,GNQ,1996,56889.1,-38749.1,1169936,0,5324000,0,20897.9,4176,6537149.9
Equatorial Guinea,GNQ,1997,62746.4,-38965.2,1591438.7,0,5324000,0,25984.5,4278.1,6969482.5
Equatorial Guinea,GNQ,1998,68159.5,-39184.3,1937700.6,0,5324000,0,16702.7,4382.3,7311760.8
Equatorial Guinea,GNQ,1999,71347.1,-39406.2,2074422,0,5324000,0,18382.5,4488.3,7453233.7
Equatorial Guinea,GNQ,2000,102451.9,-39631.1,2166780,0,5324000,0,54100,4596.2,7612297
Equatorial Guinea,GNQ,2001,77238.4,48257.8,2477990,0,5360000,0,41200,460704.5,8465390.7
Equatorial Guinea,GNQ,2002,68636.2,48581.1,1887530,0,5360000,0,41300,479813.7,7885861
Equatorial Guinea,GNQ,2003,72438,48908.8,2058650,0,5360000,0,47600,498922,8086518.8
Equatorial Guinea,GNQ,2004,73536.9,49240.9,2430110,0,5360000,0,37300,518037.3,8468225.1
Equatorial Guinea,GNQ,2005,78736.3,49577.6,2451690,0,5360000,0,38200,537154.6,8515358.5
Equatorial Guinea,GNQ,2006,73135.5,31814,2388720,0,5434000,0,38800,561270.8,8527740.3
Equatorial Guinea,GNQ,2007,78834.7,32038.4,2470880,0,5434000,0,46100,561378.1,8623231.2
Equatorial Guinea,GNQ,2008,80733.9,32266,2291380,0,5434000,0,48800,561494.4,8448674.3
Equatorial Guinea,GNQ,2009,81333.2,32496.8,2231340,0,5434000,0,52300,568611.7,8400081.7
Equatorial Guinea,GNQ,2010,81932.4,32730.9,2171210,0,5434000,0,55800,576727.9,8352401.2
Eritrea,ERI,1993,211972.1,-182319.4,273916.5,0,1219000,0,148022.7,31804.7,1702396.6
Eritrea,ERI,1994,289172.3,-181988.3,314820.3,0,1219000,0,110107.4,34279.4,1785391.1
Eritrea,ERI,1995,329325.3,-181655.2,327651.1,0,1219000,0,119828.2,36633,1850782.4
Eritrea,ERI,1996,384998.8,-181320.2,322273.6,0,1219000,0,141404.5,41565.5,1927922.2
Eritrea,ERI,1997,359964.1,-180983.4,275712.9,0,1219000,0,158911.3,47475.6,1880080.5
Eritrea,ERI,1998,229389.6,-180644.6,172591.2,0,1219000,0,181224.6,50400,1671960.8
Eritrea,ERI,1999,210765.4,-180303.9,197698.7,0,1219000,0,211645.8,55035.3,1713841.3
Eritrea,ERI,2000,205000,-179961.3,191700,0,1219000,0,215000,59144.1,1709882.8
Eritrea,ERI,2001,248000,-814408,223000,0,618000,0,195000,64530.1,534122.1
Eritrea,ERI,2002,266000,-816162.4,211800,0,617000,0,207000,68430.1,554067.7
Eritrea,ERI,2003,275000,-817926.8,234800,0,617000,0,189000,37380.1,535253.3
Eritrea,ERI,2004,249000,-819701.1,244700,0,616000,0,197000,36450.1,523449
Eritrea,ERI,2005,179000,-821485.4,228200,0,616000,0,197000,36350.1,435064.7
Eritrea,ERI,2006,136000,-813532.9,212700,0,581000,0,174000,35950.1,326117.2
Eritrea,ERI,2007,120000,-815407.9,215500,0,583000,0,174000,36290.1,313382.2
Eritrea,ERI,2008,200000,-817293.6,341300,0,581000,0,130000,36640.1,471646.5
Eritrea,ERI,2009,206000,-819190.1,356400,0,581000,0,129000,37070.1,490280
Eritrea,ERI,2010,251000,-821097.5,355900,0,581000,0,123000,39109.1,528911.6
Estonia,EST,1992,1088066.1,-6321333.3,20230799.4,0,-503000,0,1313074.1,639608,16447214.3
Estonia,EST,1993,1178885.9,-6321333.3,15241326.3,0,-503000,0,1031881.7,357902.2,10985662.8
Estonia,EST,1994,1411527,-6321333.3,14718706.6,0,-503000,0,938505.5,726579.8,10970985.6
Estonia,EST,1995,1412504.5,-6321333.3,13118126.2,0,-503000,0,766553,697456.7,9170307.1
Estonia,EST,1996,1539651.7,-6321333.3,13722523.2,0,-497000,0,934948.7,710086.4,10088876.7
Estonia,EST,1997,1589897.2,-6321333.3,13353689.5,0,-504000,0,861702.3,746846.6,9726802.3
Estonia,EST,1998,1679885.6,-6321333.3,12775435.8,0,-504000,0,787419.7,762660.8,9180068.6
Estonia,EST,1999,1684907.6,-6321333.3,11972560.9,0,-504000,0,569690.7,677884.6,8079710.5
Estonia,EST,2000,1674430,-6321333.3,11672500,0,-507000,0,601000,656061,7775657.7
Estonia,EST,2001,1905430,1012000,11669700,0,6818000,0,675000,682831,22762961
Estonia,EST,2002,7504690,1012000,11167000,0,6872000,0,649000,421441,27626131
Estonia,EST,2003,2072630,1012000,13154000,0,6820000,0,660000,528831,24247461
Estonia,EST,2004,2041530,1012000,13184000,0,6819000,0,915000,720881,24692411
Estonia,EST,2005,2145730,1012000,13241000,0,6818000,0,792000,692031,24700761
Estonia,EST,2006,2294600,-5532270.6,12588700,0,1245000,0,663000,804282,12063311.4
Estonia,EST,2007,2393500,-5541128.5,16179000,0,1198000,0,712000,910293,15851664.5
Estonia,EST,2008,2365130,-5550014.8,14781500,0,1241000,0,590000,828839,14256454.2
Estonia,EST,2009,2114320,-5558929.7,12101000,0,1194000,0,535000,829435,11214825.3
Estonia,EST,2010,2198420,-5567873.3,15759600,0,1195000,0,547000,892041,15024187.7
Ethiopia,ETH,1993,1003140.6,3010744.6,457345.4,0,31623000,0,311317.2,246384.6,36651932.4
Ethiopia,ETH,1994,1118061.1,3039619.8,576481.5,0,31623000,0,354212.4,286665.3,36998040.1
Ethiopia,ETH,1995,1245607.1,3069054.2,636426.8,0,31623000,0,414803.6,352867.5,37341759.2
Ethiopia,ETH,1996,1386979.2,3099064.3,676918.7,0,31623000,0,493093.8,389486.7,37668542.7
Ethiopia,ETH,1997,1464973.4,3129667,726521.3,0,29953000,0,538261.6,416605.5,36229028.8
Ethiopia,ETH,1998,1603844.4,3160880.2,778259.7,0,32653000,0,507780.9,414284.3,39118049.5
Ethiopia,ETH,1999,1625363.9,3192722.2,736939.1,0,32110000,0,484428.3,359391.1,38508844.6
Ethiopia,ETH,2000,1800000,3225212.3,823600,0,29197000,0,511000,463191.4,36020003.7
Ethiopia,ETH,2001,2240000,3618241.5,993600,0,30351000,0,712000,472721.4,38387562.9
Ethiopia,ETH,2002,2340000,3655853.7,1035500,0,31689000,0,733000,468361.5,39921715.2
Ethiopia,ETH,2003,2450000,3694256.1,974400,0,35479000,0,1040000,563901.5,44201557.6
Ethiopia,ETH,2004,2650000,3733473.9,1095500,0,36240000,0,881000,640441.5,45240415.4
Ethiopia,ETH,2005,2880000,3773533.2,1189310,0,32018000,0,724000,745081.6,41329924.8
Ethiopia,ETH,2006,3180000,2828184.6,1299310,0,32249000,0,763000,783721.6,41103216.2
Ethiopia,ETH,2007,3540000,2863029.3,1577000,0,29698000,0,836000,828261.7,39342291
Ethiopia,ETH,2008,2970000,2898645.5,1717000,0,31348000,0,857000,828901.7,40619547.2
Ethiopia,ETH,2009,3110000,2935059.2,1616000,0,30652000,0,833000,833541.7,39979600.9
Ethiopia,ETH,2010,3180000,2972297.3,1598340,0,29386000,0,753000,909181.8,38798819.1
Faeroe Islands,FRO,1990,,0,0,0,0,1489.6,0,0,1489.6
Faeroe Islands,FRO,1991,,0,0,0,0,1502.5,0,0,1502.5
Faeroe Islands,FRO,1992,,0,0,0,0,1508.6,0,0,1508.6
Faeroe Islands,FRO,1993,,0,0,0,0,1511.4,0,0,1511.4
Faeroe Islands,FRO,1994,,0,0,0,0,1516.1,0,0,1516.1
Faeroe Islands,FRO,1995,,0,0,0,0,1527,0,0,1527
Faeroe Islands,FRO,1996,,0,0,0,0,1545.9,0,0,1545.9
Faeroe Islands,FRO,1997,,0,0,0,0,1559.5,0,0,1559.5
Faeroe Islands,FRO,1998,,0,0,0,0,1587.9,0,0,1587.9
Faeroe Islands,FRO,1999,,0,0,0,0,1614.5,0,0,1614.5
Faeroe Islands,FRO,2000,0,0,0,0,0,1660,0,0,1660
Faeroe Islands,FRO,2001,0,0,0,0,0,1690,0,0,1690
Faeroe Islands,FRO,2002,0,0,0,0,0,1730,0,0,1730
Faeroe Islands,FRO,2003,0,0,0,0,0,1760,0,0,1760
Faeroe Islands,FRO,2004,0,0,0,0,0,1790,0,0,1790
Faeroe Islands,FRO,2005,0,0,0,0,0,1830,0,0,1830
Faeroe Islands,FRO,2006,0,0,0,0,0,1840,0,0,1840
Faeroe Islands,FRO,2007,0,0,0,0,0,1850,0,0,1850
Faeroe Islands,FRO,2008,0,0,0,0,0,1860,0,0,1860
Faeroe Islands,FRO,2009,0,0,0,0,0,1870,0,0,1870
Faeroe Islands,FRO,2010,0,0,0,0,0,1880,0,0,1880
Falkland Islands,FLK,1990,3290.3,0,9492.7,0,16000,0.8,15577.6,171.6,44533
Falkland Islands,FLK,1991,3718.8,0,9590.7,0,16000,0.9,13847.5,177.4,43335.3
Falkland Islands,FLK,1992,3809.4,0,10018.6,0,16000,1.1,12131.8,184.2,42145.1
Falkland Islands,FLK,1993,3542.6,0,9708.1,0,16000,1.3,9967.3,192.2,39411.5
Falkland Islands,FLK,1994,3619.9,0,10897.1,0,16000,1.5,10288.2,200.9,41007.6
Falkland Islands,FLK,1995,4073.7,0,12431.6,0,16000,1.7,12330.7,210.1,45047.8
Falkland Islands,FLK,1996,4570.6,0,14079.1,0,10000,1.8,13635.7,220,42507.2
Falkland Islands,FLK,1997,5152.4,0,16840.5,0,14000,1.9,5544.1,230.3,41769.2
Falkland Islands,FLK,1998,10470.4,0,13147.1,0,13000,2,2768.5,240.3,39628.3
Falkland Islands,FLK,1999,10949.6,0,13836.4,0,14000,2.1,3511.9,249,42549
Falkland Islands,FLK,2000,11604,0,13360,0,1000,2.2,2870,255.5,29091.7
Falkland Islands,FLK,2001,11132,0,13004,0,175000,2.2,2200,259.5,201597.7
Falkland Islands,FLK,2002,12766,0,14420,0,0,2.3,2720,260.9,30169.2
Falkland Islands,FLK,2003,11954,0,13713,0,0,2.3,2360,262.1,28291.4
Falkland Islands,FLK,2004,14298,0,16860,0,24000,2.4,2680,262.1,58102.5
Falkland Islands,FLK,2005,14544,0,17070,0,0,2.4,2510,262.2,34388.6
Falkland Islands,FLK,2006,15174,0,17710,0,7000,2.5,2820,262.3,42968.8
Falkland Islands,FLK,2007,15871,0,18950,0,0,2.5,2240,262.4,37325.9
Falkland Islands,FLK,2008,16614,0,19880,0,0,2.6,2300,263.4,39060
Falkland Islands,FLK,2009,17304,0,20810,0,0,2.6,2230,263.5,40610.1
Falkland Islands,FLK,2010,17995,0,21850,0,0,2.6,2160,263.6,42271.2
Fiji,FJI,1990,301719.4,-2483425.2,170249.5,0,-1679000,0,733834.6,43301.8,-2913319.9
Fiji,FJI,1991,272468.1,-2483488.8,159475.3,0,-1679000,0,621287.3,43825.4,-3065432.7
Fiji,FJI,1992,281599.6,-2483551.9,150228.8,0,-1679000,0,442035.1,46681.1,-3242007.3
Fiji,FJI,1993,280770.5,-2483614.8,154110.1,0,-1679000,0,483940.7,44258.6,-3199534.9
Fiji,FJI,1994,291220.6,-2483677.2,153299,0,-1679000,0,413995.4,51223.3,-3252938.9
Fiji,FJI,1995,316540.1,-2483739.3,134742.1,0,-1679000,0,463338.7,50084.6,-3198033.8
Fiji,FJI,1996,346461.2,-2483801,137183.7,0,-1679000,0,478363.3,46571.8,-3154221
Fiji,FJI,1997,298648.2,-2483862.4,124830,0,-1679000,0,528741.4,52541.7,-3158101.1
Fiji,FJI,1998,290083.5,-2483923.4,117837.4,0,-1679000,0,505211.2,49618.6,-3200172.7
Fiji,FJI,1999,282518,-2483984.1,133570,0,-1679000,0,549175.3,52128.1,-3145592.7
Fiji,FJI,2000,287970,-2484044.5,128900,0,-1679000,0,44900,52190.6,-3649083.9
Fiji,FJI,2001,286220,-2969620.5,135300,0,-2048000,0,81000,52234.9,-4462865.6
Fiji,FJI,2002,342480,-2969666.4,166500,0,-2048000,0,157000,52260.1,-4299426.3
Fiji,FJI,2003,404200,-2969711.9,203100,0,-2048000,0,53700,64604.4,-4292107.5
Fiji,FJI,2004,408690,-2969757.2,194200,0,-2048000,0,54000,64628.7,-4296238.5
Fiji,FJI,2005,433510,-2969802.1,200300,0,-2048000,0,35000,76072.9,-4272919.2
Fiji,FJI,2006,488820,-1140045.8,228900,0,624000,0,39700,76097.2,317471.4
Fiji,FJI,2007,527880,-1140195.3,244000,0,624000,0,110000,77231.4,442916.1
Fiji,FJI,2008,554520,-1140345.1,253000,0,624000,0,118000,76265.7,485440.6
Fiji,FJI,2009,594900,-1140495.2,270000,0,624000,0,145000,79900.9,573305.7
Fiji,FJI,2010,636200,-1140645.5,288000,0,624000,0,173000,89835.2,670389.7
Finland,FIN,1990,11931689.7,-30286666.7,33653915.1,0,-24559000,0,8770076.7,2068673.7,1578688.5
Finland,FIN,1991,11613449.6,-30286666.7,34824450.2,0,-24559000,0,8708746.7,1903042.8,2204022.6
Finland,FIN,1992,11565472.6,-30286666.7,32132776.3,0,-24559000,0,8759718.4,1829433.2,-558266.2
Finland,FIN,1993,11327800.5,-30286666.7,34898061.7,0,-24559000,0,7667608.1,1746765.2,794568.8
Finland,FIN,1994,11780873.2,-30286666.7,40931682.7,0,-24559000,0,7777220.1,1919893.5,7564002.8
Finland,FIN,1995,11565137.2,-30286666.7,37589404,0,-24559000,0,7876573.7,1841965.1,4027413.3
Finland,FIN,1996,11290069.3,-30286666.7,44573500.1,0,-24529000,0,7802425.9,1840980.3,10691308.9
Finland,FIN,1997,11914259.8,-30286666.7,42161862.8,0,-24561000,0,7425597.9,1925970.7,8580024.5
Finland,FIN,1998,12072636.5,-30286666.7,37746909.1,0,-24561000,0,7597679.6,1923678,4493236.5
Finland,FIN,1999,12442868,-30286666.7,37282033.1,0,-24561000,0,6867419.8,1991837.5,3736491.7
Finland,FIN,2000,12313800,-30286666.7,36782700,0,-24559000,0,5710000,2022730,1983563.3
Finland,FIN,2001,12522900,-50785801.7,41577900,0,-15844000,0,5980000,2142020,-4406981.7
Finland,FIN,2002,12753600,-51105487.8,44867000,0,-15845000,0,6070000,2176270,-1083617.8
Finland,FIN,2003,12993300,-51426903.7,55094400,0,-15820000,0,5980000,2225270,9046066.3
Finland,FIN,2004,13134200,-51750063.6,49013800,0,-15845000,0,5810000,2287500,2650436.4
Finland,FIN,2005,13166200,-52074981.7,37345700,0,-15829000,0,5590000,2244820,-9557261.7
Finland,FIN,2006,13403900,-45537604.5,48845900,0,-20044000,0,5350000,2380050,4398245.5
Finland,FIN,2007,13684100,-45710538.6,46149700,0,-20099000,0,5230000,2324970,1579231.4
Finland,FIN,2008,13391100,-45883238.7,39867500,0,-20099000,0,5030000,2279290,-5414348.7
Finland,FIN,2009,12789200,-46055705.3,39334000,0,-20099000,0,4960000,1996480,-7075025.3
Finland,FIN,2010,13378000,-46227938.9,47225000,0,-20099000,0,5370000,2174570,1820631.1
France,FRA,1990,114973152.7,-30800000,138667122.7,0,-23834000,2604226.6,97822590.7,37219193.6,336652286.3
France,FRA,1991,118414785.1,-30800000,150029426.7,0,-23834000,2637318.7,107561559,35656412.9,359665502.4
France,FRA,1992,121006947.1,-30800000,139675668.2,0,-23834000,2670121.1,105291470.9,35434244.2,349444451.5
France,FRA,1993,122193816.7,-30800000,122684740.1,0,-23834000,2702623.7,102477121.8,33447386.8,328871689.1
France,FRA,1994,123195580.3,-30800000,121720187.7,0,-23834000,2734856.5,96683544.7,34379829,324079998.2
France,FRA,1995,124062201.2,-30800000,130447913.4,0,-23834000,2766779.6,96618413.5,33101656.2,332362963.9
France,FRA,1996,123850714.6,-30800000,134836860.4,0,-23835000,2798423,105789709.7,32066145.1,344706852.8
France,FRA,1997,126376396.2,-30800000,129261016.8,0,-23836000,2829776.6,100233046.1,33178904.1,337243139.8
France,FRA,1998,132792200.8,-30800000,139889599,0,-23835000,2860840.4,104977320.3,34007172.5,359892133
France,FRA,1999,132457822.8,-30800000,132487684.3,0,-23835000,2891614.5,106319963.9,33486365.5,353008451
France,FRA,2000,136059710,-30800000,136160000,0,-23836000,2920000,97400000,33520900,351424610
France,FRA,2001,137488000,-87431473.6,138504000,0,-78101000,2950000,103000000,32063900,248473426.4
France,FRA,2002,138114000,-87465822.7,137346000,0,-78104000,2980000,96800000,33110100,242780277.3
France,FRA,2003,137103000,-87499665.3,141286000,0,-78073000,3010000,101000000,32784200,249610534.7
France,FRA,2004,133940000,-87533012.6,136555000,0,-78101000,3040000,106000000,32962100,246863087.4
France,FRA,2005,132707000,-87565875.4,138117000,0,-78094000,3070000,104000000,32686900,244921024.6
France,FRA,2006,131689000,-66543122.5,134546000,0,-53169000,3100000,98300000,32006200,279929077.5
France,FRA,2007,131599000,-66587535.3,135932000,0,-53174000,3130000,90600000,31984100,273483564.7
France,FRA,2008,133671000,-66631326.2,131521000,0,-53176000,3160000,96400000,30480500,275425173.8
France,FRA,2009,132433000,-66674508.4,124329000,0,-53157000,3190000,94900000,27838300,262858791.6
France,FRA,2010,133041000,-66717094.4,132857000,0,-53173000,3240000,92500000,28266200,270014105.6
French Guiana,GUF,1990,75530.6,-128531.3,336740.5,0,2784000,51.5,242254.9,499.2,3310545.4
French Guiana,GUF,1991,91480.4,-128587.7,437684.7,0,2784000,53,274368.8,520.1,3459519.3
French Guiana,GUF,1992,76372.5,-128644,366454.5,0,2784000,54.2,207414.5,538.9,3306190.6
French Guiana,GUF,1993,92178.1,-128700.4,439034.2,0,2784000,55.4,239297.7,556.8,3426421.8
French Guiana,GUF,1994,93755.4,-128756.9,425144.8,0,2784000,56.5,243001.1,574.9,3417775.8
French Guiana,GUF,1995,106251.8,-128813.4,477522.9,0,2784000,57.7,263579.2,594.4,3503192.6
French Guiana,GUF,1996,104589.2,-128869.9,460327.9,0,2782000,59,268138.8,22500.2,3508745.2
French Guiana,GUF,1997,104496.9,-128926.5,452236.1,0,2775000,59.3,199439.2,21948.7,3424253.7
French Guiana,GUF,1998,168874.3,-128983.2,412382.6,0,2784000,60.6,154196,37080.6,3427610.9
French Guiana,GUF,1999,184505.3,-129039.9,429469.1,0,2771000,62.3,169764.9,36839.3,3462601
French Guiana,GUF,2000,179970,-129096.6,409900,0,2742000,63.2,50800,36505.1,3290141.7
French Guiana,GUF,2001,180246,103251,415100,0,2365000,64.9,58000,24125.2,3145787.1
French Guiana,GUF,2002,181990,103286.4,452700,0,2388000,65.8,67900,25545.3,3219487.5
French Guiana,GUF,2003,185327,103321.8,447200,0,2579000,68.1,74400,24564.4,3413881.3
French Guiana,GUF,2004,203026,103357.1,448600,0,2441000,70.8,126000,24384.5,3346438.4
French Guiana,GUF,2005,208079,103392.6,453600,0,2460000,73.4,128000,24202.5,3377347.5
French Guiana,GUF,2006,213668,-92654.3,470000,0,4568000,74.8,154000,23922.6,5337011.1
French Guiana,GUF,2007,222621,-92722.4,475400,0,4612000,76.8,163000,23640.7,5404016.1
French Guiana,GUF,2008,231481,-92790.6,476800.1,0,4694000,78.8,184000,24059.8,5517629.1
French Guiana,GUF,2009,239258,-92858.9,483900.1,0,4745000,80.7,203000,22978.9,5601358.8
French Guiana,GUF,2010,247125,-92927.3,492000.1,0,4575000,82.5,222000,26398,5469678.3
French Polynesia,PYF,1990,215006.7,-2425914,333167.4,0,-2426000,0,352259.2,2828,-3948652.7
French Polynesia,PYF,1991,202216.9,-2425914,326572.9,0,-2426000,0,325791.3,2887.8,-3994445.1
French Polynesia,PYF,1992,242670.1,-2425914,332667,0,-2426000,0,265684.7,2947,-4007945.2
French Polynesia,PYF,1993,215406.7,-2425914,335304.5,0,-2426000,0,284893.9,3006,-4013302.9
French Polynesia,PYF,1994,172438.6,-2425914,275670.5,0,-2426000,0,192537.3,3064.7,-4208202.9
French Polynesia,PYF,1995,184057.1,-2425914,262110.3,0,-2426000,0,212906.9,3123.4,-4189716.3
French Polynesia,PYF,1996,191861.9,-2425914,256394.1,0,-2426000,0,211169.3,3182,-4189306.7
French Polynesia,PYF,1997,207098.5,-2425914,248500.4,0,-2426000,0,246957.7,3240.5,-4146116.9
French Polynesia,PYF,1998,207942.5,-2425914,255744.1,0,-2426000,0,245685.2,3299.1,-4139243.1
French Polynesia,PYF,1999,200603.1,-2425914,261998.2,0,-2426000,0,273338.6,3358.1,-4112616
French Polynesia,PYF,2000,203750,-2425914,254900,0,-2426000,0,24000,3415,-4365849
French Polynesia,PYF,2001,199760,-2425914,257300,0,-2426000,0,25400,3478.1,-4365975.9
French Polynesia,PYF,2002,185740,-2425914,225500,0,-2426000,0,32300,3532.3,-4404841.7
French Polynesia,PYF,2003,208200,-2425914,252300,0,-2426000,0,63600,3605.4,-4324208.6
French Polynesia,PYF,2004,211070,-2425914,251900,0,-2426000,0,64600,3659.5,-4320684.5
French Polynesia,PYF,2005,218600,-2425914,260600,0,-2426000,0,66000,3712.7,-4303001.3
French Polynesia,PYF,2006,217180,-2425914,254800,0,-2426000,0,48900,3775.8,-4327258.2
French Polynesia,PYF,2007,226140,-2425914,259800,0,-2426000,0,68500,3828.9,-4293645.1
French Polynesia,PYF,2008,235850,-2425914,270000,0,-2426000,0,74900,3883.1,-4267280.9
French Polynesia,PYF,2009,241250,-2425914,272800,0,-2426000,0,77900,3936.2,-4256027.8
French Polynesia,PYF,2010,246670,-2425914,275600,0,-2426000,0,80800,3999.3,-4244844.7
Gabon,GAB,1990,323128,0,3867252.2,0,407000,0,141085.3,59336.2,4797801.7
Gabon,GAB,1991,394641.9,0,3760552.1,0,407000,0,167331.9,59620,4789145.9
Gabon,GAB,1992,367941.6,0,4062381.8,0,407000,0,161222.9,58861.7,5057408
Gabon,GAB,1993,392946.9,0,4123594.6,0,407000,0,164323.9,77065.5,5164930.9
Gabon,GAB,1994,312331.3,0,4059309.8,0,407000,0,186394.2,72145.8,5037181.1
Gabon,GAB,1995,343337.1,0,4603691.7,0,407000,0,192595.1,73743.9,5620367.8
Gabon,GAB,1996,346036.5,0,5174562.1,0,404000,0,197966.5,97969.3,6220534.4
Gabon,GAB,1997,381837.4,0,4872405.3,0,404000,0,213008.5,104242.2,5975493.4
Gabon,GAB,1998,405839.3,0,5652508,0,405000,0,200330.9,101849.7,6765527.9
Gabon,GAB,1999,383733.3,0,5293974.2,0,404000,0,193577.4,94431,6369715.9
Gabon,GAB,2000,293000,0,5394100,0,403000,0,174000,106867.2,6370967.2
Gabon,GAB,2001,365000,0,5566400,0,398000,0,199000,119096.8,6647496.8
Gabon,GAB,2002,353000,0,5476800,0,398000,0,190000,125215.3,6543015.3
Gabon,GAB,2003,341000,0,6005800,0,405000,0,195000,126333.8,7073133.8
Gabon,GAB,2004,350000,0,5663100,0,408000,0,195000,125452.3,6741552.3
Gabon,GAB,2005,399000,0,5665100,0,411000,0,232000,124560.8,6831660.8
Gabon,GAB,2006,436000,0,4945400,0,400000,0,232000,123669.3,6137069.3
Gabon,GAB,2007,507000,0,4666100,0,407000,0,274000,109786.8,5963886.8
Gabon,GAB,2008,374000,0,5016200,0,406000,0,345000,109095.3,6250295.3
Gabon,GAB,2009,403000,0,4778700,0,398000,0,370000,107913.8,6057613.8
Gabon,GAB,2010,433000,0,4566600,0,396000,0,396000,118132.2,5909732.2
Gambia,GMB,1990,114846.9,-451000,27983.9,0,-451000,0,19004.6,3235.8,-736928.8
Gambia,GMB,1991,116159.6,-451000,29514.6,0,-451000,0,26311.3,3355.8,-726658.7
Gambia,GMB,1992,106782.8,-451000,27511.5,0,-451000,0,21230.4,3477.1,-742998.2
Gambia,GMB,1993,114775.6,-451000,26512.4,0,-451000,0,24427.4,3600.3,-732684.3
Gambia,GMB,1994,123472.4,-451000,26792.7,0,-451000,0,25833.5,3726.6,-722174.8
Gambia,GMB,1995,120505.2,-451000,24674.8,0,-451000,0,28278.1,3856.9,-724685
Gambia,GMB,1996,120324.5,-451000,27232.3,0,-451000,0,24310,3991.2,-726142
Gambia,GMB,1997,121873.4,-451000,27463.7,0,-451000,0,28879.3,4128.8,-719654.8
Gambia,GMB,1998,132455.5,-451000,30267,0,-451000,0,17920.1,4268.7,-717088.7
Gambia,GMB,1999,139117.4,-451000,32258.6,0,-451000,0,19798.4,4409.8,-706415.8
Gambia,GMB,2000,139745.2,-451000,33550,0,-451000,0,11400,4548.8,-712756
Gambia,GMB,2001,150547.8,-454666.7,36460,0,-455000,0,16400,4691.5,-701567.4
Gambia,GMB,2002,145345.9,-454666.7,36780,0,-455000,0,13600,4834.3,-709106.5
Gambia,GMB,2003,149347.6,-454666.7,37410,0,-455000,0,14000,4976,-703933.1
Gambia,GMB,2004,153051.1,-454666.7,38540,0,-455000,0,9370,5107.8,-703597.8
Gambia,GMB,2005,162247,-454666.7,40520,0,-455000,0,10600,5249.5,-691050.2
Gambia,GMB,2006,165646.7,-454666.7,41450,0,-455000,0,8940,5381.3,-688248.7
Gambia,GMB,2007,170544.5,-454666.7,42260,0,-455000,0,13600,5523,-677739.2
Gambia,GMB,2008,176143.3,-454666.7,43620,0,-455000,0,14400,5654.8,-669848.6
Gambia,GMB,2009,180842,-454666.7,44590,0,-455000,0,15700,5795.5,-662739.2
Gambia,GMB,2010,185440.8,-454666.7,45660,0,-455000,0,17000,5937.3,-655628.6
Georgia,GEO,1992,2353372.8,-4033333.3,11616706.7,0,-4033000,0,4690433.2,911663,11505842.4
Georgia,GEO,1993,2028125.8,-4033333.3,8315650.1,0,-4033000,0,4756389.9,661349.1,7695181.6
Georgia,GEO,1994,1485764.7,-4033333.3,6103669.1,0,-4033000,0,2271215.4,330073.4,2124389.3
Georgia,GEO,1995,1033552.5,-4033333.3,5289453.3,0,-4033000,0,829805.3,310437.9,-603084.3
